prvdr_ctgry_cd,city_name,fac_name,state_cd,st_adr,phne_num,zip_cd,bed_cnt,geo_address,loc,longitude,latitude
21,OMAHA,CHARLES DREW HEALTH CENTER INC AT SIENA FRANCIS,NE,1111 NORTH 17TH STREET,4023468401.0,68102,,"1111 NORTH 17TH STREET, OMAHA, NE, 68102","Siena House Baright Shelter, 1111, North 17th Street, Omaha, Douglas County, Nebraska, 68102, United States",-95.93799405447575,41.2708985
21,OMAHA,CHARLES DREW HEALTH CENTER AT ST RICHARDS,NE,4320 FORT STREET,4025589242.0,68111,,"4320 FORT STREET, OMAHA, NE, 68111","4320, Fort Street, Omaha, Douglas County, Nebraska, 68111, United States",-95.97794847416239,41.30679456744104
21,NORFOLK,MIDTOWN HEALTH CENTER-NORFOLK AVE,NE,"900 WEST NORFOLK AVENUE, SUITE 100",4023718000.0,68701,,"900 WEST NORFOLK AVENUE, NORFOLK, NE, 68701","Norfolk Family Medicine, 900, West Norfolk Avenue, Mackels Mobile Home Court, Norfolk, Madison County, Nebraska, 68701, United States",-97.4196011,42.0330136
21,OMAHA,FRED LEROY HEALTH & WELLNESS,NE,2602 J ST,4027383158.0,68107,,"2602 J ST, OMAHA, NE, 68107","Fred LeRoy Health and Wellness Center, 2602, J Street, South Omaha, Omaha, Douglas County, Nebraska, 68107, United States",-95.9504528,41.2149141
21,OMAHA,"CHARLES DREW HEALTH CENTER, INC",NE,5319 N 30TH ST STE A,4024571216.0,68111,,"5319 N 30TH ST, OMAHA, NE, 68111","5319, North 30th Street, Omaha, Douglas County, Nebraska, 68111, United States",-95.95645423749451,41.306949736836096
21,OMAHA,CHARLES DREW HEALTH CENTER INC AT OMAHA HOME FOR B,NE,5190 SPRAGUE PLZ STE201,3148721439.0,68104,,"5190 SPRAGUE PLZ, OMAHA, NE, 68104","Sprague Plaza, Omaha, Douglas County, Nebraska, United States",-96.0774563036741,41.2960486
21,OMAHA,CHARLES DREW HEALTH CENTER INC,NE,"2120 N 30TH ST STE, 100",4024552829.0,68111,,"2120 N 30TH ST, OMAHA, NE, 68111","2120, North 30th Street, Omaha, Douglas County, Nebraska, 68111, United States",-95.95667279591837,41.27839902040816
21,NORFOLK,PONCA HILLS HEALTH & WELLNESS,NE,1800 SYRACUSE AVE,4027383158.0,68701,,"1800 SYRACUSE AVE, NORFOLK, NE, 68701","1800, Syracuse Avenue, Norfolk, Madison County, Nebraska, 68701, United States",-97.432763,42.048987
21,OMAHA,ONE WORLD COMMUNITY HEALTH CENTERS INC,NE,2520 S 130TH AVE,4025028842.0,68144,,"2520 S 130TH AVE, OMAHA, NE, 68144","2520, South 130th Avenue, Millard, Omaha, Douglas County, Nebraska, 68144, United States",-96.1176027539024,41.23577221322689
21,LINCOLN,BLUESTEM HEALTH PIEDMONT CLINIC,NE,"1500 S 48TH ST, SUITE 412",4024761640.0,68506,,"1500 S 48TH ST, LINCOLN, NE, 68506","1500, South 48th Street, Piedmont, Lincoln, Lancaster County, Nebraska, 68506, United States",-96.653568,40.79777
21,NORFOLK,MIDTOWN XPRESS,NE,210 S 3RD ST,4023718000.0,68701,,"210 S 3RD ST, NORFOLK, NE, 68701","210, South 3rd Street, Norfolk Mobile Home Community, Norfolk, Madison County, Nebraska, 68701, United States",-97.41033410204082,42.031054999999995
21,WEST POINT,MIDTOWN HEALTH CENTER - WEST POINT,NE,435 N MONITOR ST,4023718000.0,68788,,"435 N MONITOR ST, WEST POINT, NE, 68788","435, North Monitor Street, West Point, Cuming County, Nebraska, 68788, United States",-96.70686559183673,41.843305102040816
1,LINCOLN,MADONNA REHABILITATION SPECIALTY HOSPITAL LINCOLN,NE,5401 SOUTH ST,4024133000.0,68506,96.0,"5401 SOUTH ST, LINCOLN, NE, 68506","Madonna Rehabilitation Hospital, 5401, South Street, Lincoln, Lancaster County, Nebraska, 68506, United States",-96.6469514,40.7904583
1,OMAHA,SELECT SPECIALTY HOSPITAL - OMAHA (CENTRAL CAMPUS),NE,1870 SOUTH 75TH STREET,4023615830.0,68124,52.0,"1870 SOUTH 75TH STREET, OMAHA, NE, 68124","1870, South 75th Street, Omaha, Douglas County, Nebraska, 68124, United States",-96.02883968215762,41.24088782331665
1,OMAHA,MADONNA REHABILITATION SPECIALTY HOSPITAL OMAHA,NE,17500 BURKE STREET,4024013000.0,68118,32.0,"17500 BURKE STREET, OMAHA, NE, 68118","Burke Street, Omaha, Douglas County, Nebraska, 68118, United States",-96.1774958,41.2597375
1,LINCOLN,MADONNA REHABILITATION HOSPITAL LINCOLN,NE,5401 SOUTH ST,4024133000.0,68506,96.0,"5401 SOUTH ST, LINCOLN, NE, 68506","Madonna Rehabilitation Hospital, 5401, South Street, Lincoln, Lancaster County, Nebraska, 68506, United States",-96.6469514,40.7904583
1,OMAHA,MADONNA REHABILITATION HOSPITAL OMAHA,NE,17500 BURKE STREET,4024013000.0,68118,46.0,"17500 BURKE STREET, OMAHA, NE, 68118","Burke Street, Omaha, Douglas County, Nebraska, 68118, United States",-96.1774958,41.2597375
1,OMAHA,BOYS TOWN NATIONAL RESEARCH HOSPITAL,NE,555 NORTH 30TH ST,5313556524.0,68131,66.0,"555 NORTH 30TH ST, OMAHA, NE, 68131","Boys Town National Research Hospital, 555, North 30th Street, Omaha, Douglas County, Nebraska, 68131, United States",-95.9556871558379,41.264295399999995
1,OMAHA,CHILDREN'S HOSPITAL & MEDICAL CENTER,NE,8200 DODGE ST,4029555400.0,68114,134.0,"8200 DODGE ST, OMAHA, NE, 68114","Children's Hospital & Medical Center, 8200, Dodge Street, Omaha, Douglas County, Nebraska, 68114, United States",-96.04184970418311,41.26082775
12,PLAINVIEW,CHI HEALTH CLINIC PLAINVIEW,NE,"704 NORTH 3RD STREET, BOX 490",4025824245.0,68769,,"704 NORTH 3RD STREET, PLAINVIEW, NE, 68769","CHI Health Plainview, 704, North 3rd Street, East End Tailer Court, Plainview, Pierce County, Nebraska, 68769, United States",-97.78580392510153,42.3586393
12,HOWELLS,CHI HEALTH CLINIC HOWELLS,NE,"P O BOX 98, 121 S 6TH STREET",4029861115.0,68641,,"121 S 6TH STREET, HOWELLS, NE, 68641","CHI Health Clinic Howells, 121, South 6th Street, Howells, Colfax County, Nebraska, 68641, United States",-97.0067367,41.7238886
12,TEKAMAH,COTTONWOOD RURAL HEALTH CLINIC,NE,3519 HIGHWAY 32,4023741585.0,68061,,"3519 HIGHWAY 32, TEKAMAH, NE, 68061","3519, Highway 32, Westside Mobile Home Park, Tekamah, Burt County, Nebraska, 68061, United States",-96.2303088684883,41.77571638370516
12,CRAWFORD,LEGEND BUTTES HEALTH SERVICES-,NE,"P.O. BOX 272, 11 PADDOCK ST.",3086651770.0,69339,,"11 PADDOCK ST., CRAWFORD, NE, 69339","11, Paddock Street, Crawford, Dawes County, Nebraska, 69339, United States",-103.41529563265306,42.681907510204084
12,MEAD,MEAD RURAL HEALTH CLINIC,NE,110 EAST FIRST STREET,4026242060.0,68041,,"110 EAST FIRST STREET, MEAD, NE, 68041","110, East First Street, Mead, Saunders County, Nebraska, 68041, United States",-96.48802067485806,41.22965822324205
12,SEWARD,SEWARD FAMILY MEDICAL CENTER,NE,250 NORTH COLUMBIA,4026434800.0,68434,,"250 NORTH COLUMBIA, SEWARD, NE, 68434","250, North Columbia Avenue, Seward, Seward County, Nebraska, 68434, United States",-97.09180655908771,40.90900229508773
12,SEWARD,MEMORIAL CLINIC - JACKSON,NE,311 JACKSON AVE,4026432956.0,68434,,"311 JACKSON AVE, SEWARD, NE, 68434","311, Jackson Avenue, Seward, Seward County, Nebraska, 68434, United States",-97.09573483673469,40.908646326530615
12,SARGENT,SARGENT RURAL HEALTH CLINIC,NE,404 WEST MAIN,3085273731.0,68874,,"404 WEST MAIN, SARGENT, NE, 68874","West Main, Sargent, Custer County, Nebraska, 68874, United States",-99.3951986,41.6404131
12,BRIDGEPORT,MORRILL COUNTY MEDICAL CENTER,NE,1309 R STREET,3082620773.0,69336,,"1309 R STREET, BRIDGEPORT, NE, 69336","1309, R Street, Bridgeport, Morrill County, Nebraska, 69336, United States",-103.09284136363637,41.662777909090906
12,WYMORE,WYMORE MEDICAL CLINIC,NE,116 EAST H STREET,4026453310.0,68466,,"116 EAST H STREET, WYMORE, NE, 68466","Wymore Medical Clinic, 116, East H Street, Wymore, Gage County, Nebraska, 68466, United States",-96.6610581,40.1235772
12,SCHUYLER,CHI HEALTH CLINIC SCHUYLER,NE,1721 COLFAX STREET,4023523745.0,68661,,"1721 COLFAX STREET, SCHUYLER, NE, 68661","CHI Health Clinic, 1721, Colfax Street, Lonnies Trailer Court, Schuyler, Colfax County, Nebraska, 68661, United States",-97.060116,41.4554094
12,HENDERSON,HENDERSON FAMILY CARE,NE,1621 FRONT STREET,4027234512.0,68371,,"1621 FRONT STREET, HENDERSON, NE, 68371","Henderson Community Hospital, 1621, Front Street, Henderson, York County, Nebraska, 68371, United States",-97.80777143074553,40.78353025
12,EXETER,FAMILY HEALTH CENTER RHC,NE,425 SOUTH EMPIRE AVENUE,4022665341.0,68351,,"425 SOUTH EMPIRE AVENUE, EXETER, NE, 68351","Exeter Care Center, 425, South Empire Avenue, Exeter, Fillmore County, Nebraska, 68351, United States",-97.4536604,40.6413959
12,SPENCER,NIOBRARA VALLEY MEDICAL CLINIC,NE,108 EVANS,4025891580.0,68777,,"108 EVANS, SPENCER, NE, 68777","108, East Evans Street, Spencer, Boyd County, Nebraska, 68777, United States",-98.7008282826087,42.87280269565217
12,WYMORE,COMMUNITY PHYSICIAN'S CLINIC,NE,100 NORTH 7TH,4026453733.0,68466,,"100 NORTH 7TH, WYMORE, NE, 68466","100, North 7th Street, Wymore, Gage County, Nebraska, 68466, United States",-96.6619125,40.122849
12,CROFTON,AVERA MEDICAL GROUP CROFTON,NE,203 WEST MAIN STREET,4023882343.0,68730,,"203 WEST MAIN STREET, CROFTON, NE, 68730","203, Main Street, Crofton, Knox County, Nebraska, 68730, United States",-97.49558981818183,42.73229991919192
12,PIERCE,ALEGENT HEALTH SERVICES,NE,503 NORTH 6TH STREET,4023296780.0,68767,,"503 NORTH 6TH STREET, PIERCE, NE, 68767","503, North 6th Street, Tacoma, Pierce County, Washington, 98403, United States",-122.45491797959184,47.267672979591836
12,BRIDGEPORT,MORRILL COUNTY HOSPITAL CLINIC,NE,1320 S STREET,3082621755.0,69336,,"1320 S STREET, BRIDGEPORT, NE, 69336","1320, S Street, Bridgeport, Morrill County, Nebraska, 69336, United States",-103.09126940816327,41.662051857142856
12,MITCHELL,REGIONAL WEST PHYSICIANS CLINIC,NE,1456 CENTER AVENUE,3086231234.0,69357,,"1456 CENTER AVENUE, MITCHELL, NE, 69357","1456, Center Avenue, Sunflower Mobile Home Park, Mitchell, Scotts Bluff County, Nebraska, 69357, United States",-103.80880339753813,41.94203000059881
12,MILFORD,MILFORD FAMILY MEDICAL CENTER,NE,119 SOUTH C STREET,4027613307.0,68405,,"119 SOUTH C STREET, MILFORD, NE, 68405","Milford Family Medical Center, 119, South C Street, Milford, Seward County, Nebraska, 68405, United States",-97.0534901,40.7734668
12,BRUNING,BRUNING MEDICAL CLINIC,NE,108 SOUTH FILLMORE,4023532055.0,68322,,"108 SOUTH FILLMORE, BRUNING, NE, 68322","108, South Fillmore Street, Bruning, Thayer County, Nebraska, 68322, United States",-97.5655364489796,40.33532697959184
12,HEBRON,HEBRON MEDICAL CLINIC,NE,120 PARK AVENUE,4027687203.0,68370,,"120 PARK AVENUE, HEBRON, NE, 68370","Thayer County Health Services, 120, Park Avenue, Hebron, Thayer County, Nebraska, 68370, United States",-97.59393487608143,40.1609252
12,CHESTER,CHESTER MEDICAL CLINIC,NE,116 HURON STREET,4023247101.0,68327,,"116 HURON STREET, CHESTER, NE, 68327","116, Huron Street, Chester, Thayer County, Nebraska, 68327, United States",-97.61905284096026,40.010221653578576
12,DAVENPORT,DAVENPORT MEDICAL CLINIC,NE,105 NORTH LINDEN AVENUE,4023642105.0,68335,,"105 NORTH LINDEN AVENUE, DAVENPORT, NE, 68335","105, North Linden Avenue, Davenport, Thayer County, Nebraska, 68335, United States",-97.81174266666666,40.31321633333334
12,KIMBALL,KIMBALL COUNTY HOSPITAL CLINIC,NE,505 SOUTH BURG STREET,3082351966.0,69145,,"505 SOUTH BURG STREET, KIMBALL, NE, 69145","Kimball Health Services, 505, South Burg Street, Stahlas North Court, Kimball, Kimball County, Nebraska, 69145, United States",-103.66682429893335,41.232667
12,OSHKOSH,REGIONAL WEST GARDEN COUNTY CLINIC,NE,1100 WEST 2ND STREET,3087723283.0,69154,,"1100 WEST 2ND STREET, OSHKOSH, NE, 69154","Regional West Garden County, 1100, West 2nd Street, Oshkosh, Garden County, Nebraska, 69154, United States",-102.34855880977884,41.41254715
12,BASSETT,ROCK COUNTY CLINIC,NE,801 S STATE STREET,4026842906.0,68714,,"801 S STATE STREET, BASSETT, NE, 68714","South State Street, Bassett, Allen County, Kansas, 66749, United States",-95.4096216,37.9040427
12,TEKAMAH,BURGESS FAMILY CLINIC,NE,1121 SOUTH 13TH STREET,4023742474.0,68061,,"1121 SOUTH 13TH STREET, TEKAMAH, NE, 68061","Tekamah Mercy Medical Clinic, 1121, South 13th Street, Westside Mobile Home Park, Tekamah, Burt County, Nebraska, 68061, United States",-96.2209894,41.7667102
12,GENEVA,FAMILY HEALTH SERVICES,NE,1325 H STREET,4027594485.0,68361,,"1325 H STREET, GENEVA, NE, 68361","1325, H Street, Geneva, Fillmore County, Nebraska, 68361, United States",-97.59467593877551,40.52695255102041
12,DESHLER,THAYER CO HLTH SVS DESHLER MED,NE,615 4TH STREET,4023657604.0,68340,,"615 4TH STREET, DESHLER, NE, 68340","615, 4th Street, Deshler, Thayer County, Nebraska, 68340, United States",-97.72306428571429,40.141122857142854
12,GENOA,PARK STREET MEDICAL CLINIC PC,NE,505 SOUTH PARK STREET,4029932206.0,68640,,"505 SOUTH PARK STREET, GENOA, NE, 68640","505, South Park Street, Genoa, Nance County, Nebraska, 68640, United States",-97.73452947661836,41.44431936040299
12,RUSHVILLE,RUSHVILLE CLINIC,NE,307 CONRAD STREET,3083272757.0,69360,,"307 CONRAD STREET, RUSHVILLE, NE, 69360","307, Conrad Street, Rushville, Sheridan County, Nebraska, 69360, United States",-102.46720111517254,42.716468312609386
12,HUMBOLDT,HUMBOLDT CLINIC LLC,NE,1120 GRAND AVENUE,4028622431.0,68376,,"1120 GRAND AVENUE, HUMBOLDT, NE, 68376","1120, Grand Avenue, Humboldt, Richardson County, Nebraska, 68376, United States",-95.94054997959184,40.172655612244895
12,HEMINGFORD,GREATER NEBRASKA MEDICAL & SURGICAL SERV-HEMINGFOR,NE,812 LARAMIE AVENUE,3084873322.0,69348,,"812 LARAMIE AVENUE, HEMINGFORD, NE, 69348","Hemingford Clinic, 812, Laramie Avenue, Hemingford, Box Butte County, Nebraska, 69348, United States",-103.0745588,42.3221875
12,ST PAUL,HOWARD COUNTY MEDICAL CLINIC,NE,1113 SHERMAN STREET,3087545447.0,68873,,"1113 SHERMAN STREET, ST PAUL, NE, 68873","Howard County Medical Center, 1113, Sherman Street, Saint Paul, Howard County, Nebraska, 68873, United States",-98.46315812379765,41.2175228
12,OAKLAND,MERCYONE OAKLAND FAMILY MEDICINE CLINIC,NE,211 NORTH ENGDAHL,4026855116.0,68045,,"211 NORTH ENGDAHL, OAKLAND, NE, 68045","211, North Engdahl Avenue, Oakland, Burt County, Nebraska, 68045, United States",-96.45957626530611,41.834759469387755
12,FULLERTON,NANCE COUNTY MEDICAL CLINIC,NE,405 BROADWAY STREET,3085362446.0,68638,,"405 BROADWAY STREET, FULLERTON, NE, 68638","Nance County Medical Clinic, 405, Broadway Street, Fullerton, Nance County, Nebraska, 68638, United States",-97.9683417,41.3620073
12,AINSWORTH,BROWN COUNTY CLINIC,NE,938 E ZERO STREET,4023872712.0,69210,,"938 E ZERO STREET, AINSWORTH, NE, 69210","938, East Zero Street, Ainsworth, Brown County, Nebraska, 69210, United States",-99.85058473469388,42.54500591836735
12,NIOBRARA,AVERA MEDICAL GROUP NIOBRARA,NE,"254-10 PARK AVE APT E, PO BOX 254",4028573398.0,68760,,"254-10 PARK AVE, NIOBRARA, NE, 68760","Avera Medical Group Niobrara, 254-10, Park Avenue, Niobrara, Knox County, Nebraska, 68760, United States",-98.0320885,42.7497901
12,CLARKSON,CHI HEALTH CLINIC CLARKSON,NE,322 PINE STREET,4028923466.0,68629,,"322 PINE STREET, CLARKSON, NE, 68629","CHI Health Clinic Family Medicine, 322, Pine Street, Clarkson, Colfax County, Nebraska, 68629, United States",-97.12262533031247,41.72470175
12,BLAIR,MCH PHYSICIANS BLAIR CLINIC,NE,812 NORTH 22ND STREET,4024264611.0,68008,,"812 NORTH 22ND STREET, BLAIR, NE, 68008","Blair Clinic, 812, North 22nd Street, Blair, Washington County, Nebraska, 68008, United States",-96.1449134,41.5515894
12,BURWELL,VCHS MEDICAL CLINIC,NE,"150 NORTH 9TH AVENUE, SUITE B",3083465442.0,68823,,"150 NORTH 9TH AVENUE, BURWELL, NE, 68823","Valley County Health System Medical Clinic - Burwell, 150, North 9th Avenue, Rainbow Trailer Court, Burwell, Garfield County, Nebraska, 68823, United States",-99.1369561,41.7826857
12,NORTH LOUP,VCHS MEDICAL CLINIC,NE,111 SOUTH C STREET,3087284200.0,68859,,"111 SOUTH C STREET, NORTH LOUP, NE, 68859","C Street, North Loup, Valley County, Nebraska, United States",-98.7729967,41.4953214
12,ORD,VCHS MEDICAL CLINIC,NE,"2707 L STREET, SUITE 1",3087284200.0,68862,,"2707 L STREET, ORD, NE, 68862","Valley County Health System, 2707, L Street, Manchester Trailer Court, Ord, Valley County, Nebraska, 68862, United States",-98.94291619905523,41.601535150000004
12,VERDIGRE,AVERA MEDICAL GROUP VERDIGRE,NE,401 JAMES STREET,4026682216.0,68783,,"401 JAMES STREET, VERDIGRE, NE, 68783","James Street, Verdigre, Knox County, Nebraska, 68783, United States",-98.039296,42.59187
12,HYANNIS,GREATER NEBRASKA MEDICAL & SURGICAL SERV-HYANNIS,NE,111 SOUTH MAIN STREET,3084582436.0,69350,,"111 SOUTH MAIN STREET, HYANNIS, NE, 69350","111, Main Street, Hyannis, Barnstable, Barnstable County, Massachusetts, 02601, United States",-70.27499135673136,41.65593884870076
12,CRETE,CRETE AREA MEDICAL CENTER,NE,2910 BETTEN DRIVE,4028262102.0,68333,,"2910 BETTEN DRIVE, CRETE, NE, 68333","Betten Road, Crete, Saline County, Nebraska, 68333, United States",-96.9370473,40.6416253
12,WILBER,WILBER MEDICAL CLINIC,NE,203 WEST 4TH STREET,4028213293.0,68465,,"203 WEST 4TH STREET, WILBER, NE, 68465","Wilber Medical Center, 203, West 4th Street, Wilber, Saline County, Nebraska, 68465, United States",-96.962155,40.4802121
12,ORCHARD,ORCHARD MEDICAL CLINIC,NE,103 WASHINGTON STREET,4028935155.0,68764,,"103 WASHINGTON STREET, ORCHARD, NE, 68764","Orchard Clinic, 103, Washington Street, Orchard, Antelope County, Nebraska, 68764, United States",-98.2348775,42.3347819
12,ELGIN,AMH ELGIN CLINIC,NE,101 WEST CEDAR STREET,4028435444.0,68636,,"101 WEST CEDAR STREET, ELGIN, NE, 68636","Cedar Street, Elgin, Antelope County, Nebraska, 68636, United States",-98.0827632,41.9822119
12,TILDEN,AMH-TILDEN CLINIC,NE,200 S ANTELOPE STREET,4023685520.0,68781,,"200 S ANTELOPE STREET, TILDEN, NE, 68781","200, South Antelope Street, Tilden, Antelope County, Nebraska, 68781, United States",-97.835479,42.046049
12,ARNOLD,ARNOLD MEDICAL CLINIC,NE,104 NORTH BROADWAY STREET,3088483259.0,69120,,"104 NORTH BROADWAY STREET, ARNOLD, NE, 69120","Arnold Medical Clinic, 104, North Broadway Street, Arnold, Custer County, Nebraska, 69120, United States",-100.1961493,41.4229145
12,CALLAWAY,CALLAWAY MEDICAL CLINIC,NE,213 EAST KIMBALL STREET,3088362294.0,68825,,"213 EAST KIMBALL STREET, CALLAWAY, NE, 68825","Callaway Medical Clinic, 213, East Kimball Street, Callaway, Custer County, Nebraska, 68825, United States",-99.9235251,41.2912152
12,VALENTINE,CHERRY COUNTY CLINIC,NE,512 NORTH GREEN STREET,4023763770.0,69201,,"512 NORTH GREEN STREET, VALENTINE, NE, 69201","512, North Green Street, Valentine, Cherry County, Nebraska, 69201, United States",-100.53947284615386,42.8785085
12,SUPERIOR,SUPERIOR FAMILY MEDICAL CENTER,NE,"PO BOX 407, 525 EAST 11TH STREET",4028794781.0,68978,,"525 EAST 11TH STREET, SUPERIOR, NE, 68978","Superior Family Medical Center, 525, East 11th Street, Superior, Nuckolls County, Nebraska, 68978, United States",-98.065112,40.026994
12,NELSON,SUPERIOR FAMILY MEDICAL CENTER,NE,76 WEST 8TH STREET,4022252375.0,68961,,"76 WEST 8TH STREET, NELSON, NE, 68961","76, West 8th Street, Nelson, Nuckolls County, Nebraska, 68961, United States",-98.06770866031113,40.197845960328515
12,ALBION,BOONE COUNTY MEDICAL CLINIC,NE,1019 SOUTH 8TH STREET,4023955013.0,68620,,"1019 SOUTH 8TH STREET, ALBION, NE, 68620","Boone County Medical Clinic, 1019, South 8th Street, Albion, Boone County, Nebraska, 68620, United States",-98.0060727,41.682787
12,SPALDING,SPALDING MEDICAL CLINIC,NE,131 E SULLIVAN STREET,3084972485.0,68665,,"131 E SULLIVAN STREET, SPALDING, NE, 68665","Spalding Medical Clinic, 131, East Sullivan Street, Spalding, Greeley County, Nebraska, 68665, United States",-98.3621309,41.6876076
12,WEST POINT,DINKLAGE MEDICAL CLINIC,NE,500 EAST DECATUR,4023722477.0,68788,,"500 EAST DECATUR, WEST POINT, NE, 68788","500, East Decatur Street, West Point, Cuming County, Nebraska, 68788, United States",-96.705582,41.843004
12,HOWELLS,HOWELLS FAMILY PRACTICE,NE,119 SOUTH 3RD STREET,4029860830.0,68641,,"119 SOUTH 3RD STREET, HOWELLS, NE, 68641","Howells Family Practice, 119, South 3rd Street, Howells, Colfax County, Nebraska, 68641, United States",-97.0026181,41.724531
12,OAKLAND,OAKLAND FAMILY PRACTICE,NE,100 WEST 9TH STREET,4026855120.0,68045,,"100 WEST 9TH STREET, OAKLAND, NE, 68045","Oakland Family Practice, 100, West 9th Street, Oakland, Burt County, Nebraska, 68045, United States",-96.4671246,41.843472
12,SCRIBNER,SCRIBNER MEDICAL CLINIC,NE,429 MAIN STREET,4026643414.0,68057,,"429 MAIN STREET, SCRIBNER, NE, 68057","Scribner Medical Clinic, 429, Main Street, Scribner, Dodge County, Nebraska, 68057, United States",-96.6658775,41.6663142
12,TILDEN,TILDEN COMMUNITY HOSPITAL MEDICAL CLINIC,NE,306 WEST 2ND,4023689964.0,68781,,"306 WEST 2ND, TILDEN, NE, 68781","2nd Street, West Hamburg, Tilden Township, Berks County, Pennsylvania, 19526, United States",-75.9948994,40.5431045
12,ATKINSON,WEST HOLT MEDICAL CLINIC,NE,405 WEST PEARL STREET,4029252811.0,68713,,"405 WEST PEARL STREET, ATKINSON, NE, 68713","405, West Pearl Street, Atkinson, Holt County, Nebraska, 68713, United States",-98.98352841666666,42.52948513888889
12,IMPERIAL,CHASE COUNTY CLINIC,NE,600 WEST 12TH STREET,3088827299.0,69033,,"600 WEST 12TH STREET, IMPERIAL, NE, 69033","Chase County Community Hospital, 600, West 12th Street, Imperial, Chase County, Nebraska, 69033, United States",-101.65046755146133,40.524023150000005
12,BASSETT,BASSETT FAMILY CLINIC,NE,103 CLARK,4026843245.0,68714,,"103 CLARK, BASSETT, NE, 68714","103, Clark Street, Bassett, Rock County, Nebraska, 68714, United States",-99.53788410204082,42.58569051020408
12,HUMBOLDT,HUMBOLDT FAMILY MEDICINE,NE,1120 GRAND AVENUE,4028623280.0,68376,,"1120 GRAND AVENUE, HUMBOLDT, NE, 68376","1120, Grand Avenue, Humboldt, Richardson County, Nebraska, 68376, United States",-95.94054997959184,40.172655612244895
12,SUTTON,SUTTON FAMILY PRACTICE,NE,208 NORTH FRENCH AVENUE,4027732130.0,68979,,"208 NORTH FRENCH AVENUE, SUTTON, NE, 68979","French Avenue, Sutton Road, Fazeley, Mile Oak, Lichfield, Staffordshire, West Midlands, England, B78 3PH, United Kingdom",-1.7312942,52.6196981
12,EDGAR,EDGAR MEDICAL CLINIC,NE,315 NORTH C STREET,4022243344.0,68935,,"315 NORTH C STREET, EDGAR, NE, 68935","Edgar Medical Clinic, 315, North C Street, Edgar, Clay County, Nebraska, 68935, United States",-97.9702763,40.371648
12,EDGAR,EDGAR MEDICAL CLINIC,NE,315 NORTH C STREET,4022243344.0,68935,,"315 NORTH C STREET, EDGAR, NE, 68935","Edgar Medical Clinic, 315, North C Street, Edgar, Clay County, Nebraska, 68935, United States",-97.9702763,40.371648
12,SUTTON,SUTTON MEDICAL CLINIC,NE,301 SOUTH WAY,4027735553.0,68979,,"301 SOUTH WAY, SUTTON, NE, 68979","SA, Lower Parade, Maney, Sutton Coldfield, Birmingham, West Midlands Combined Authority, West Midlands, England, B72 1XU, United Kingdom",-1.8231846,52.5629132
12,ADAMS,ADAMS PRIMARY CARE,NE,"PO BOX 963, 620 MAIN STREET, SUITE A",4029882188.0,68301,,"620 MAIN STREET,  ADAMS, NE, 68301","Adams Primary Care, 620, Main Street, Adams, Gage County, Nebraska, 68301, United States",-96.5088271,40.459339
12,CALLAWAY,CALLAWAY MEDICAL CLINIC,NE,213 KIMBALL STREET,3088362294.0,68825,,"213 KIMBALL STREET, CALLAWAY, NE, 68825","Callaway Medical Clinic, 213, East Kimball Street, Callaway, Custer County, Nebraska, 68825, United States",-99.9235251,41.2912152
12,ARNOLD,ARNOLD MEDICAL CLINIC,NE,301 WEST ARNOLD AVENUE,3088483259.0,69120,,"301 WEST ARNOLD AVENUE, ARNOLD, NE, 69120","301, West Arnold Avenue, Arnold, Custer County, Nebraska, 69120, United States",-100.196085,41.422747
12,ORD,ORD FAMILY HEALTH CENTER PC,NE,207 SOUTH 26TH STREET,3087283606.0,68862,,"207 SOUTH 26TH STREET, ORD, NE, 68862","207, South 26th Street, Ord, Valley County, Nebraska, 68862, United States",-98.94125483838384,41.60252259090909
12,STELLA,HUMBOLDT FAMILY PRACTICE PC,NE,104 SOUTH MAIN,4028832120.0,68442,,"104 SOUTH MAIN, STELLA, NE, 68442","104, Rodovia dos Bandeirantes, Jardim São Pedro, Jardim Boa Vista, Hortolândia, Região Imediata de Campinas, Região Metropolitana de Campinas, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, 13187-112, Brasil",-47.2103738,-22.9000924
12,SUPERIOR,WESTSIDE HEALTH SERVICES,NE,254 WEST 4TH BOX 130,4028794856.0,68978,,"254 WEST 4TH, SUPERIOR, NE, 68978","254, West 4th Street, Superior, Nuckolls County, Nebraska, 68978, United States",-98.0737697755102,40.019964
12,PIERCE,PIERCE CLINIC,NE,503 NORTH 6TH STREET BOX 40,4023296295.0,68767,,"503 NORTH 6TH STREET, PIERCE, NE, 68767","503, North 6th Street, Tacoma, Pierce County, Washington, 98403, United States",-122.45491797959184,47.267672979591836
12,OAKLAND,OAKLAND MEDICAL CLINIC,NE,211 NORTH ENGDAHL,4026855116.0,68045,,"211 NORTH ENGDAHL, OAKLAND, NE, 68045","211, North Engdahl Avenue, Oakland, Burt County, Nebraska, 68045, United States",-96.45957626530611,41.834759469387755
12,BUTTE,AVERA MEDICAL GROUP BUTTE,NE,730 WILSON,4027752508.0,68722,,"730 WILSON, BUTTE, NE, 68722","Avera Medical Group Butte, 730, Wilson Street, Butte, Boyd County, Nebraska, 68722, United States",-98.8502012,42.9130922
